ID;Age;Income;DaysWithoutFrequency;LifetimeValue;NumberOfFrequencies;AttendedClasses;AllowedWeeklyVisitsBySLA;AllowedNumberOfVisitsBySLA;RealNumberOfVisits;NumberOfRenewals;NumberOfReferences;LastPeriodDuration;Recency;EnrollmentDuration_semesters;Monetary;Frequency;Gender;UseByTime;AthleticsActivities;WaterActivities;FitnessActivities;DanceActivities;TeamActivities;RacketActivities;CombatActivities;NatureActivities;SpecialActivities;OtherActivities;HasReferences;Dropout;R_Score;F_Score;M_Score;RFM_Segment;RFM_Score;RFM_Score_Labels
19455;24;1500.0;49;675.6;92.0;0;7.0;60.97;5;2;0;180;560;5.67;119.15343915343917;16.225749559082892;1;0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;3;4;3;343;10;Medium Value
19456;22;1340.0;99;225.2;40.0;0;7.0;90.02;0;2;0;364;892;3.17;71.04100946372239;12.618296529968454;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;1;331;7;Low Value
19457;35;3790.0;1099;300.2;31.0;0;7.0;60.97;4;4;0;183;1099;8.5;35.317647058823525;3.6470588235294117;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;2;1;1;211;4;Low Value
19458;16;0.0;0;196.1;30.0;33;6.0;51.42;33;5;0;183;0;8.83;22.2083805209513;3.3975084937712343;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;1;1;511;7;Low Value
19459;17;1390.0;76;846.7;136.0;0;7.0;60.97;0;2;0;364;738;4.83;175.3002070393375;28.15734989648033;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;3;5;4;354;12;High Value
19460;26;1660.0;5;135.4;33.0;0;7.0;60.97;9;0;0;364;462;1.0;135.4;33.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;3;453;12;High Value
19461;57;6220.0;0;1888.95;888.0;9;7.0;60.97;42;5;0;183;0;10.5;179.9;84.57142857142857;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;5;5;4;554;14;High Value
19462;14;0.0;37;395.6;19.0;0;7.0;60.97;1;1;0;183;55;2.17;182.3041474654378;8.755760368663594;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;5;2;4;524;11;Medium Value
19463;21;2000.0;22;83.6;18.0;0;7.0;30.03;5;0;0;180;946;1.17;71.45299145299145;15.384615384615385;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;1;331;7;Low Value
19464;28;3260.0;143;43.6;1.0;1;2.0;17.42;0;1;0;364;1641;0.83;52.53012048192772;1.2048192771084338;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
19465;32;3220.0;6;640.0;182.0;0;7.0;52.01;27;2;0;183;6;3.5;182.85714285714286;52.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;5;5;5;555;15;High Value
19466;24;1500.0;17;95.6;16.0;0;7.0;30.03;4;0;0;180;911;0.67;142.68656716417908;23.88059701492537;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;3;343;10;Medium Value
19467;30;2930.0;27;380.2;36.0;0;7.0;52.99;8;1;0;183;27;1.5;253.46666666666667;24.0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;5;545;14;High Value
19469;21;1950.0;180;77.6;14.0;0;7.0;28.98;9;1;0;180;1686;1.5;51.73333333333333;9.333333333333334;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;1;121;4;Low Value
19470;38;3200.0;9;119.8;2.0;0;7.0;30.03;2;2;0;180;887;5.67;21.128747795414462;0.3527336860670194;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;1;311;5;Low Value
19471;20;1660.0;55;120.9;4.0;0;7.0;60.97;1;0;0;180;197;1.5;80.60000000000001;2.6666666666666665;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;2;412;7;Low Value
19472;19;1860.0;13;80.0;6.0;0;7.0;30.03;2;0;0;180;945;0.5;160.0;12.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;4;334;10;Medium Value
19473;22;2940.0;104;173.2;61.0;0;7.0;28.98;13;1;0;180;1610;2.0;86.6;30.5;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;5;2;152;8;Medium Value
19474;22;1920.0;39;83.6;8.0;0;7.0;60.97;5;2;0;365;1249;2.5;33.44;3.2;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;1;211;4;Low Value
19475;23;1790.0;50;437.8;63.0;0;7.0;60.97;4;1;0;365;1260;3.67;119.291553133515;17.166212534059945;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;4;3;243;9;Medium Value
19476;18;1730.0;579;428.3;11.0;11;2.0;17.42;0;2;0;364;589;4.17;102.70983213429257;2.6378896882494005;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;2;312;6;Low Value
19477;42;4640.0;36;737.9;19.0;0;7.0;60.97;1;2;0;364;150;5.67;130.1410934744268;3.3509700176366843;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;3;413;8;Medium Value
19478;32;3880.0;93;217.1;12.0;11;2.0;69.42;2;1;0;546;1599;1.17;185.55555555555557;10.256410256410257;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;1;3;5;135;9;Medium Value
19479;24;2070.0;1;997.2;213.0;0;7.0;21.98;7;5;0;183;1;10.33;96.53436592449178;20.619554695062924;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;5;4;2;542;11;Medium Value
19480;59;6060.0;31;1065.2;88.0;81;2.0;17.42;3;3;0;183;49;5.83;182.71012006861065;15.09433962264151;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;3;5;535;13;High Value
19481;34;4320.0;4;124.2;6.0;0;7.0;60.97;4;0;0;365;1191;0.5;248.4;12.0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;3;5;235;10;Medium Value
19482;12;0.0;166;1148.8;125.0;119;3.0;3.42;0;4;0;183;166;7.0;164.1142857142857;17.857142857142858;0;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;4;4;4;444;12;High Value
19483;22;2310.0;15;40.0;5.0;0;7.0;28.98;5;0;0;180;1647;0.17;235.2941176470588;29.41176470588235;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;5;5;155;11;Medium Value
19484;62;1970.0;176;228.6;15.0;0;7.0;59.99;1;2;0;181;1363;2.0;114.3;7.5;1;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;3;123;6;Low Value
19485;73;6740.0;3;177.8;136.0;0;7.0;37.03;7;3;0;183;3;6.33;28.08846761453397;21.484992101105846;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;1;541;10;Medium Value
19486;70;5920.0;90;167.1;6.0;3;2.0;17.42;4;1;0;364;1596;0.83;201.32530120481928;7.228915662650603;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;2;5;125;8;Medium Value
19487;24;1970.0;56;152.8;22.0;22;1.0;8.71;4;1;0;364;1562;2.0;76.4;11.0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;3;2;132;6;Low Value
19488;22;2510.0;2;421.6;33.0;33;4.0;34.84;11;2;0;183;2;3.5;120.45714285714287;9.428571428571429;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;2;3;523;10;Medium Value
19489;57;5450.0;208;402.5;55.0;0;7.0;42.0;0;3;0;364;498;3.67;109.67302452316076;14.986376021798366;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;2;432;9;Medium Value
19490;22;1970.0;146;101.8;11.0;0;7.0;60.97;1;1;0;181;1333;3.67;27.73841961852861;2.997275204359673;0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;1;211;4;Low Value
19491;5;0.0;5;2182.17;124.0;107;2.0;17.42;6;6;1;183;5;10.67;204.514526710403;11.62136832239925;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;5;3;5;535;13;High Value
19493;41;4070.0;120;93.1;22.0;0;7.0;28.98;3;1;0;180;1626;1.0;93.1;22.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;2;142;7;Low Value
19494;18;1550.0;15;258.7;18.0;0;7.0;59.99;7;2;0;181;1324;1.67;154.91017964071855;10.778443113772456;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;4;234;9;Medium Value
19495;27;3120.0;26;265.8;46.0;0;7.0;60.97;9;0;0;364;483;1.17;227.1794871794872;39.31623931623932;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;4;5;5;455;14;High Value
19496;2;0.0;5;606.6;27.0;25;2.0;17.42;5;2;0;183;5;2.83;214.3462897526502;9.540636042402827;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;2;5;525;12;High Value
19497;47;5010.0;50;273.2;35.0;18;7.0;62.02;3;5;0;183;101;8.33;32.79711884753901;4.201680672268908;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;5;1;1;511;7;Low Value
19498;11;0.0;547;826.25;60.0;59;1.0;8.71;0;3;0;364;1004;5.17;159.81624758220502;11.60541586073501;1;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;4;234;9;Medium Value
19499;20;2250.0;47;224.7;49.0;0;7.0;52.99;1;1;0;183;1135;2.17;103.54838709677419;22.580645161290324;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;4;2;242;8;Medium Value
19500;19;2140.0;86;65.4;4.0;0;7.0;60.97;0;0;0;180;597;0.67;97.61194029850746;5.970149253731343;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;2;322;7;Low Value
19501;19;1550.0;33;131.9;19.0;0;7.0;59.99;6;1;0;183;387;1.5;87.93333333333334;12.666666666666666;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;2;432;9;Medium Value
19502;68;6620.0;2;284.8;56.0;1;7.0;30.03;16;3;0;183;2;6.5;43.815384615384616;8.615384615384615;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;2;1;521;8;Medium Value
19503;43;4240.0;50;710.8;66.0;0;7.0;60.97;4;5;0;364;142;9.17;77.51363140676118;7.1973827699018535;0;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;2;422;8;Medium Value
19504;25;1990.0;21;96.2;17.0;0;7.0;52.01;4;1;0;183;21;0.67;143.5820895522388;25.37313432835821;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;5;3;553;13;High Value
19505;29;2710.0;2;271.6;87.0;0;7.0;24.99;9;0;0;183;1189;1.83;148.4153005464481;47.540983606557376;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;4;254;11;Medium Value
19506;29;2860.0;111;383.65;18.0;18;6.0;53.16;0;2;0;183;142;2.83;135.56537102473496;6.360424028268551;0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;3;423;9;Medium Value
19507;6;0.0;6;396.6;18.0;12;2.0;17.42;4;2;0;183;6;2.67;148.53932584269666;6.741573033707866;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;2;4;524;11;Medium Value
19508;22;2600.0;257;233.2;13.0;13;3.0;26.13;0;1;0;180;1763;2.0;116.6;6.5;0;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;2;3;123;6;Low Value
19509;20;1910.0;42;47.6;2.0;0;7.0;56.0;2;0;0;183;744;0.33;144.24242424242425;6.0606060606060606;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;3;323;8;Medium Value
19510;21;1720.0;244;196.9;21.0;0;7.0;60.97;9;2;0;183;336;3.0;65.63333333333334;7.0;1;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;4;2;1;421;7;Low Value
19511;41;2680.0;321;158.6;10.0;0;7.0;60.97;0;1;0;183;1378;2.0;79.3;5.0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;2;112;4;Low Value
19512;20;2120.0;2;51.2;12.0;0;7.0;21.98;8;2;0;183;2;2.83;18.091872791519435;4.240282685512367;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;1;1;511;7;Low Value
19513;8;0.0;200;675.2;26.0;21;2.0;17.42;0;3;0;364;680;4.17;161.91846522781776;6.235011990407674;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;4;324;9;Medium Value
19515;39;4080.0;51;54.6;2.0;2;2.0;17.42;2;0;0;365;1261;0.5;109.2;4.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;2;212;5;Low Value
19517;24;1930.0;1;43.6;20.0;0;7.0;30.03;35;0;0;183;1188;0.33;132.12121212121212;60.6060606060606;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;3;253;10;Medium Value
19518;23;2290.0;30;141.6;9.0;0;7.0;30.03;2;2;0;180;986;1.83;77.37704918032786;4.918032786885246;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;2;1;2;212;5;Low Value
19519;35;2110.0;82;697.19;119.0;0;7.0;60.97;1;3;0;364;875;4.0;174.2975;29.75;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;5;4;354;12;High Value
19520;20;1280.0;45;103.6;27.0;0;7.0;60.97;5;0;0;365;1255;0.83;124.81927710843374;32.53012048192771;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;3;253;10;Medium Value
19521;25;2100.0;138;159.6;14.0;0;7.0;30.03;2;0;0;180;960;1.67;95.5688622754491;8.383233532934133;1;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;2;2;222;6;Low Value
19522;22;2300.0;2;104.6;22.0;0;7.0;60.97;14;0;0;364;1028;0.5;209.2;44.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;5;255;12;High Value
19523;43;5940.0;107;263.2;23.0;22;2.0;17.42;1;1;0;364;1613;2.0;131.6;11.5;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;3;3;133;7;Low Value
19524;9;0.0;5;368.2;1.0;1;2.0;7.72;1;3;0;183;5;5.0;73.64;0.2;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;1;2;512;8;Medium Value
19525;28;3360.0;286;118.2;6.0;0;7.0;28.98;1;1;0;364;1792;1.83;64.59016393442623;3.278688524590164;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
19526;38;2190.0;24;41.6;1.0;0;7.0;30.03;1;0;0;180;917;0.33;126.06060606060606;3.0303030303030303;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;3;313;7;Low Value
19527;24;1740.0;38;1029.9;172.0;0;7.0;4.97;0;4;0;183;457;7.33;140.50477489768076;23.465211459754432;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;4;4;3;443;11;Medium Value
19528;54;4920.0;191;1242.7;140.0;110;3.0;26.13;0;3;0;183;209;6.33;196.31911532385467;22.11690363349131;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;5;445;13;High Value
19529;1;0.0;11;108.4;4.0;4;2.0;14.0;4;0;0;183;376;0.33;328.4848484848485;12.121212121212121;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;5;435;12;High Value
19530;29;2640.0;15;42.0;1.0;0;7.0;35.98;1;0;0;183;339;0.33;127.27272727272727;3.0303030303030303;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;3;413;8;Medium Value
19531;20;1920.0;75;179.2;15.0;0;7.0;60.97;2;1;0;364;1581;1.83;97.92349726775956;8.19672131147541;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;2;122;5;Low Value
19532;24;1920.0;32;551.7;116.0;0;7.0;18.97;4;3;0;183;825;4.0;137.925;29.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;5;3;353;11;Medium Value
19533;23;1800.0;99;167.2;53.0;0;7.0;28.98;6;1;0;180;1605;1.83;91.36612021857923;28.96174863387978;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;5;2;152;8;Medium Value
19534;21;1940.0;13;173.1;34.0;0;7.0;39.97;8;1;0;180;155;3.5;49.457142857142856;9.714285714285714;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;1;421;7;Low Value
19535;25;2020.0;13;274.9;93.0;0;7.0;60.97;13;1;0;183;367;2.17;126.68202764976958;42.85714285714286;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;3;453;12;High Value
19536;14;0.0;319;225.7;2.0;2;2.0;17.42;0;1;2;180;1825;2.0;112.85;1.0;0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1;3;113;5;Low Value
19537;22;2130.0;30;96.2;14.0;0;7.0;60.97;6;1;0;183;30;0.83;115.90361445783134;16.867469879518072;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;3;543;12;High Value
19538;18;1560.0;50;944.9;32.0;33;4.0;34.84;2;4;0;364;843;5.83;162.0754716981132;5.4888507718696395;0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;4;324;9;Medium Value
19539;28;2210.0;10;1334.4;97.0;97;4.0;34.84;3;4;0;180;10;8.33;160.1920768307323;11.644657863145259;0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;4;534;12;High Value
19540;23;1750.0;164;162.35;10.0;0;7.0;60.97;0;0;0;364;990;1.83;88.71584699453551;5.46448087431694;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;2;2;222;6;Low Value
19541;20;2160.0;146;37.6;3.0;0;7.0;28.98;3;1;0;180;1652;1.0;37.6;3.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
19542;51;3180.0;12;317.6;54.0;48;4.0;34.84;14;0;0;365;1199;1.83;173.55191256830602;29.508196721311474;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;4;254;11;Medium Value
19543;21;1860.0;2;187.2;41.0;0;7.0;30.03;25;2;0;183;1063;3.67;51.00817438692098;11.1716621253406;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;1;231;6;Low Value
19544;21;2140.0;46;75.4;7.0;0;7.0;60.97;4;0;0;180;587;0.5;150.8;14.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;3;3;4;334;10;Medium Value
19545;42;4270.0;2;1600.65;217.0;0;7.0;60.97;8;5;0;183;2;9.83;162.8331637843337;22.07527975584944;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;4;544;13;High Value
19546;9;0.0;2;1505.9;143.0;132;2.0;17.42;8;4;0;183;2;8.33;180.78031212484996;17.16686674669868;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;4;544;13;High Value
19547;22;1060.0;83;29.6;5.0;0;7.0;28.98;5;1;0;364;1589;0.67;44.179104477611936;7.462686567164178;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;1;121;4;Low Value
19548;9;0.0;1;812.05;58.0;48;2.0;13.42;5;3;0;183;1;4.83;168.1262939958592;12.008281573498964;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;4;534;12;High Value
19549;2;0.0;40;513.0;27.0;19;2.0;17.42;3;2;0;180;551;2.5;205.2;10.8;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;5;335;11;Medium Value
19550;7;0.0;133;183.6;4.0;4;1.0;8.71;0;1;3;364;1639;1.33;138.04511278195488;3.007518796992481;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1;3;113;5;Low Value
19551;43;3700.0;12;330.35;6.0;0;7.0;21.0;4;1;0;183;771;2.0;165.175;3.0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;4;314;8;Medium Value
19552;32;2480.0;110;237.6;70.0;0;7.0;30.03;13;2;0;180;932;2.33;101.97424892703862;30.04291845493562;1;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;5;2;352;10;Medium Value
19554;60;6900.0;32;495.6;94.0;0;7.0;35.98;5;3;0;183;356;6.5;76.24615384615385;14.461538461538462;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;2;432;9;Medium Value
19555;25;2290.0;114;100.6;7.0;7;2.0;68.58;0;1;0;546;1620;1.0;100.6;7.0;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;2;2;122;5;Low Value
19557;30;2176.851112764662;12;47.6;3.0;0;7.0;30.03;3;0;0;180;993;0.17;280.0;17.64705882352941;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;4;5;245;11;Medium Value
19558;21;2030.0;25;53.7;1.0;0;7.0;34.02;1;0;0;183;349;0.5;107.4;2.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;4;1;2;412;7;Low Value
19559;20;1550.0;13;47.4;3.0;0;7.0;28.0;3;0;0;183;337;0.17;278.8235294117647;17.64705882352941;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;5;445;13;High Value
19561;37;2790.0;1;546.6;88.0;84;2.0;17.42;8;2;0;180;1;4.0;136.65;22.0;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;3;543;12;High Value
19562;19;1580.0;56;60.4;8.0;0;7.0;60.97;2;0;0;180;567;0.67;90.14925373134328;11.940298507462686;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;2;332;8;Medium Value
19563;34;3810.0;0;2534.6;597.0;0;7.0;60.97;48;5;0;183;0;10.33;245.3630203291384;57.79283639883833;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;5;5;555;15;High Value
19564;42;4700.0;20;511.8;29.0;22;2.0;17.42;1;1;0;365;1207;3.5;146.22857142857143;8.285714285714286;1;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;2;4;224;8;Medium Value
19565;69;6350.0;13;189.5;4.0;0;7.0;60.97;2;0;0;365;1200;1.0;189.5;4.0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;1;5;215;8;Medium Value
19566;26;2520.0;65;111.9;6.0;6;2.0;17.42;2;1;0;364;1571;0.83;134.81927710843374;7.228915662650603;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;3;123;6;Low Value
19567;21;1790.0;289;166.2;14.0;0;7.0;60.97;1;1;0;364;1795;2.0;83.1;7.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;2;2;122;5;Low Value
19568;34;2250.0;74;205.1;27.0;0;7.0;60.97;5;3;0;364;531;4.33;47.36720554272517;6.235565819861431;1;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;1;321;6;Low Value
19569;32;3890.0;31;123.6;7.0;7;2.0;16.58;3;0;0;183;1457;0.5;247.2;14.0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;3;5;135;9;Medium Value
19570;22;1660.0;43;52.85;3.0;0;7.0;60.97;2;0;0;181;1317;0.5;105.7;6.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;2;2;222;6;Low Value
19571;25;2060.0;21;85.6;27.0;0;7.0;30.03;3;0;0;180;895;0.67;127.76119402985073;40.298507462686565;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;5;3;353;11;Medium Value
19572;8;0.0;12;955.0;51.0;45;2.0;17.42;1;3;0;364;469;7.83;121.96679438058749;6.513409961685824;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;3;423;9;Medium Value
